Date,Close/Last,Volume,Open,High,Low
11/13/2019,$85.76,2108232,$84.79,$86.02,$83.91
11/12/2019,$84.72,2414463,$86.40,$86.76,$84.56
11/11/2019,$86.40,1726324,$86.32,$86.87,$86.12
11/08/2019,$87.07,1682001,$86.19,$87.09,$86.15
11/07/2019,$86.41,2335594,$86.89,$88.33,$86.26
11/06/2019,$86.11,2360280,$86.34,$86.565,$85.32
11/05/2019,$86.20,3066704,$84.84,$86.39,$84.60
11/04/2019,$84.80,2982705,$83.56,$84.99,$83.33
11/01/2019,$82.89,2147363,$83.11,$83.67,$82.65
10/31/2019,$82.29,2956590,$81.88,$83.00,$81.60
10/30/2019,$82.33,2201192,$81.37,$82.76,$81.29
10/29/2019,$81.18,3046992,$83.06,$83.20,$81.08
10/28/2019,$83.45,3127797,$84.70,$84.87,$83.0807
10/25/2019,$84.15,7369821,$84.90,$85.83,$81.485
10/24/2019,$90.82,1860510,$91.98,$91.98,$89.76
10/23/2019,$91.49,1794530,$93.29,$93.33,$91.45
10/22/2019,$93.16,2181552,$93.64,$93.88,$92.57
10/21/2019,$93.42,3056423,$93.13,$93.61,$92.53
10/18/2019,$92.47,1568809,$91.08,$93.10,$90.83
10/17/2019,$91.54,1455185,$91.88,$91.88,$91.09
10/16/2019,$91.36,1127880,$91.38,$91.79,$91.08
10/15/2019,$91.52,1196301,$91.09,$91.63,$90.80
10/14/2019,$90.94,853123,$90.52,$91.165,$90.03
10/11/2019,$90.89,1521750,$89.92,$91.81,$89.71
10/10/2019,$88.62,1116803,$88.64,$89.38,$88.33
10/09/2019,$88.45,958655,$87.95,$88.74,$87.39
10/08/2019,$86.97,1348783,$87.38,$88.0077,$86.62
10/07/2019,$88.30,1167667,$88.30,$89.06,$87.80
10/04/2019,$88.69,2197392,$87.42,$88.94,$87.395
10/03/2019,$87.17,1255846,$86.59,$87.19,$85.15
10/02/2019,$86.71,2829201,$88.37,$88.45,$86.67
10/01/2019,$89.01,2253641,$89.06,$89.7346,$88.423
09/30/2019,$88.99,1543751,$88.96,$89.36,$88.65
09/27/2019,$88.79,1657278,$88.71,$89.60,$87.91
09/26/2019,$88.07,1599660,$87.22,$88.12,$87.02
09/25/2019,$87.02,1481055,$87.33,$88.11,$86.67
09/24/2019,$86.44,1882768,$88.01,$88.05,$85.75
09/23/2019,$87.60,1228595,$85.41,$87.80,$85.41
